t_unix,x,y,z,risk
1773592040.7463331,0.027327585965394974,0.009432847611606121,2.500152587890625,1.0
1773592041.2462842,0.031343620270490646,0.01454185415059328,2.49957275390625,1.0
1773592041.7462728,0.04415365308523178,0.02155371569097042,2.502166748046875,1.0
1773592042.247002,0.04924166575074196,0.02940940670669079,2.505889892578125,1.0
1773592042.7462935,0.053468234837055206,0.03230538219213486,2.506591796875,1.0
1773592043.2462537,0.061784885823726654,0.03404011204838753,2.5084228515625,1.0
1773592043.7463017,0.06172238662838936,0.03669792413711548,2.507415771484375,1.0
1773592044.246676,0.05126378312706947,0.04388483613729477,2.5081787109375,1.0
1773592044.7462654,0.03825918957591057,0.04461948573589325,2.511016845703125,1.0
1773592045.2462666,0.022053556516766548,0.03141513466835022,2.512054443359375,1.0
1773592045.7462187,-0.0008566565229557455,0.015862584114074707,2.511505126953125,1.0
1773592046.2469637,-0.02018612250685692,0.005269753746688366,2.510772705078125,1.0
1773592046.7462256,-0.028634734451770782,-0.007392614148557186,2.51007080078125,1.0
1773592047.2462747,-0.019112011417746544,-0.016321221366524696,2.50604248046875,1.0
1773592047.7462604,-0.018190519884228706,-0.01571897603571415,2.502655029296875,1.0
1773592048.2478313,-0.020629214122891426,-0.009159835055470467,2.504669189453125,1.0
1773592048.7462554,-0.01987382024526596,0.0006613368168473244,2.50897216796875,1.0
1773592049.2461913,-0.01749281957745552,0.008787395432591438,2.509521484375,1.0
1773592049.7462645,-0.01382241677492857,0.01613045111298561,2.51080322265625,1.0
1773592050.24718,-0.00978212058544159,0.028904570266604424,2.51373291015625,1.0
1773592050.7461934,-0.005080818198621273,0.04251458868384361,2.513275146484375,1.0
1773592051.246568,-0.00033332049497403204,0.049310456961393356,2.509552001953125,1.0
1773592051.7461946,0.01766558550298214,0.05032102018594742,2.506439208984375,1.0
1773592052.2466424,0.028734030202031136,0.05197766795754433,2.505828857421875,1.0
1773592052.7479742,0.030739210546016693,0.049391742795705795,2.505340576171875,1.0
1773592053.246173,0.024213651195168495,0.037784602493047714,2.5072021484375,1.0
1773592053.746221,0.02384086325764656,0.0291559100151062,2.509185791015625,1.0
1773592054.2469482,0.02003994770348072,0.01790061593055725,2.509674072265625,1.0
1773592054.7462776,0.0058011142536997795,0.0017344991210848093,2.50701904296875,1.0
1773592055.2465124,-0.008221224881708622,-0.012288686819374561,2.504486083984375,1.0
1773592055.7462704,-0.020594758912920952,-0.026186678558588028,2.500579833984375,1.0
1773592056.2472363,-0.025163674727082253,-0.030497483909130096,2.50067138671875,1.0
1773592056.7463813,-0.022412404417991638,-0.03229200839996338,2.49908447265625,1.0
1773592057.2462687,-0.008668901398777962,-0.03891053795814514,2.49810791015625,1.0
1773592057.7462857,0.0013821248430758715,-0.050384264439344406,2.49530029296875,1.0
1773592058.247067,0.009382226504385471,-0.0668584480881691,2.49456787109375,1.0
1773592058.7463195,0.021577252075076103,-0.07114239037036896,2.4921875,1.0
1773592059.2462747,0.02328278310596943,-0.0664486438035965,2.491241455078125,1.0
1773592059.7462783,0.013047811575233936,-0.06270086020231247,2.487396240234375,1.0
1773592060.2464945,-0.0001957744243554771,-0.04994160681962967,2.48785400390625,1.0
1773592060.74628,-0.001000416581518948,-0.05068314075469971,2.4859619140625,1.0
1773592061.2462656,-0.008307096548378468,-0.053422946482896805,2.483367919921875,1.0
1773592061.746274,-0.006609330885112286,-0.05358855798840523,2.483551025390625,1.0
1773592062.2475553,0.00921922829002142,-0.0511152558028698,2.4815673828125,1.0
1773592062.7466085,0.03770292550325394,-0.039747197180986404,2.4818115234375,1.0
1773592063.2463033,0.05333184823393822,-0.024811599403619766,2.482513427734375,1.0
1773592063.7463233,0.0572335384786129,-0.011853431351482868,2.48193359375,1.0
1773592064.2467942,0.061616238206624985,0.0018425487214699388,2.483001708984375,1.0
1773592064.7464068,0.05668681487441063,0.0028839227743446827,2.482147216796875,1.0
1773592065.2462769,0.05256279930472374,0.004537633154541254,2.482696533203125,1.0
1773592065.7462866,0.04471201077103615,0.007995380088686943,2.486053466796875,1.0
1773592066.2465892,0.04025466367602348,0.018121475353837013,2.487548828125,1.0
1773592066.7462568,0.03185016289353371,0.02611747942864895,2.486602783203125,1.0
1773592067.2462676,0.024753617122769356,0.02729243040084839,2.490203857421875,1.0
1773592067.746274,0.019665973260998726,0.02650863490998745,2.49212646484375,1.0
1773592068.2466516,0.015077318996191025,0.02972518838942051,2.491912841796875,1.0
1773592068.746286,0.0013831062242388725,0.031132807955145836,2.492431640625,1.0
1773592069.2462733,-0.0021264764945954084,0.024268129840493202,2.4888916015625,1.0
1773592069.7462656,-0.009671775624155998,0.005171001423150301,2.48638916015625,1.0
1773592070.2465467,-0.011170510202646255,-0.01719103939831257,2.4808349609375,1.0
1773592070.746484,-0.012830118648707867,-0.041798923164606094,2.479827880859375,1.0
1773592071.2462516,-0.0035315377172082663,-0.05266965553164482,2.485382080078125,1.0
1773592071.7462547,-0.00713010597974062,-0.0594068318605423,2.48883056640625,1.0
1773592072.2468016,-0.016472194343805313,-0.05971541255712509,2.491241455078125,1.0
1773592072.746294,-0.017728060483932495,-0.06185662001371384,2.493560791015625,1.0
1773592073.2462916,-0.016639316454529762,-0.06394171714782715,2.493438720703125,1.0
1773592073.7464645,-0.020626496523618698,-0.07161274552345276,2.491668701171875,1.0
1773592074.246809,-0.023100195452570915,-0.078485406935215,2.49066162109375,1.0
1773592074.7462742,-0.02566828578710556,-0.08526436984539032,2.4923095703125,1.0
1773592075.2463176,-0.015570982359349728,-0.0925070121884346,2.493988037109375,1.0
1773592075.74627,-0.0029981895349919796,-0.08983408659696579,2.491546630859375,1.0
1773592076.246541,0.018731597810983658,-0.09246287494897842,2.486480712890625,1.0
1773592076.746807,0.03472968935966492,-0.08436267077922821,2.483978271484375,1.0
1773592077.2462022,0.04706450179219246,-0.07366451621055603,2.487457275390625,1.0
1773592077.7468147,0.05759052187204361,-0.05630353465676308,2.491302490234375,1.0
1773592078.2483122,0.06251607090234756,-0.04200896620750427,2.49481201171875,1.0
1773592078.7464528,0.0603770948946476,-0.028679238632321358,2.499908447265625,1.0
1773592079.2462964,0.05432170256972313,-0.018573561683297157,2.5028076171875,1.0
1773592079.7463567,0.04779456928372383,-0.0138257946819067,2.50323486328125,1.0
1773592080.246413,0.028295544907450676,-0.014261945150792599,2.50579833984375,1.0
1773592080.7462616,0.004140842240303755,-0.0159925427287817,2.5128173828125,1.0
1773592081.246293,-0.012559632770717144,-0.019283974543213844,2.510528564453125,1.0
1773592081.7463799,-0.019844014197587967,-0.024165978655219078,2.50616455078125,1.0
1773592082.2465372,-0.03495446965098381,-0.03081393986940384,2.5078125,1.0
1773592082.7462225,-0.03806530684232712,-0.035750050097703934,2.50885009765625,1.0
1773592083.2462704,-0.04016401246190071,-0.04403187334537506,2.5081787109375,1.0
1773592083.7462602,-0.039946284145116806,-0.054508522152900696,2.507843017578125,1.0
1773592084.2464979,-0.04010184109210968,-0.07849935442209244,2.50823974609375,1.0
1773592084.7462673,-0.03314385190606117,-0.09750957041978836,2.505950927734375,1.0
1773592085.2462783,-0.025105249136686325,-0.0969998762011528,2.50604248046875,1.0
1773592085.74639,-0.013831892050802708,-0.08790381997823715,2.50543212890625,1.0
1773592086.2465394,-0.011895788833498955,-0.07756898552179337,2.505126953125,1.0
1773592086.7463574,-0.005135830491781235,-0.05854491516947746,2.505859375,1.0
1773592087.2462635,0.00033314991742372513,-0.04420264810323715,2.504638671875,1.0
1773592087.7462707,-0.0006851072539575398,-0.0361868217587471,2.501800537109375,1.0
1773592088.2471132,-0.007350970525294542,-0.031095771118998528,2.501373291015625,1.0
1773592088.7463927,-0.022776784375309944,-0.02165265753865242,2.498931884765625,1.0
1773592089.2462547,-0.039990898221731186,-0.002711712382733822,2.49755859375,1.0
1773592089.746277,-0.0473698265850544,0.017083080485463142,2.493560791015625,1.0
1773592090.2464411,-0.04329283535480499,0.025395305827260017,2.490631103515625,1.0
1773592090.7462766,-0.028218915686011314,0.03118917904794216,2.48956298828125,1.0
1773592091.2462285,-0.003439325839281082,0.029860367998480797,2.487030029296875,1.0
1773592091.7462244,0.008462841622531414,0.02437315322458744,2.486419677734375,1.0
1773592092.2466402,0.013363145291805267,0.022377504035830498,2.48907470703125,1.0
1773592092.7462811,0.029500503093004227,0.022186577320098877,2.491058349609375,1.0
1773592093.2462282,0.03994287922978401,0.020642545074224472,2.497283935546875,1.0
1773592093.7462513,0.05008312687277794,0.02018694207072258,2.496185302734375,1.0
1773592094.2466557,0.0627017617225647,0.015995090827345848,2.491668701171875,1.0
1773592094.7462692,0.07796270400285721,0.013051989488303661,2.48876953125,1.0
1773592095.2462008,0.08440019935369492,0.009938448667526245,2.48541259765625,1.0
1773592095.746256,0.08595816045999527,0.00428765406832099,2.483917236328125,1.0
1773592096.2472668,0.07730140537023544,0.006322125904262066,2.480743408203125,1.0
1773592096.7461553,0.06505778431892395,0.010657012462615967,2.477264404296875,1.0
1773592097.2461998,0.058957602828741074,0.012063856236636639,2.47747802734375,1.0
1773592097.7462182,0.049078568816185,0.0099147604778409,2.4769287109375,1.0
1773592098.2464564,0.032250404357910156,0.005142991431057453,2.47509765625,1.0
1773592098.7464204,0.01848364807665348,-0.008620263077318668,2.476837158203125,1.0
1773592099.2461991,0.005991104058921337,-0.02764001302421093,2.474609375,1.0
1773592099.7462971,-0.009963189251720905,-0.04152975603938103,2.4700927734375,1.0
1773592100.2465556,-0.01858610101044178,-0.04202825203537941,2.4715576171875,1.0
1773592100.7462013,-0.03236331790685654,-0.045039352029561996,2.471435546875,1.0
1773592101.246182,-0.038086600601673126,-0.05396077781915665,2.472991943359375,1.0
1773592101.746671,-0.038905709981918335,-0.06457977741956711,2.473663330078125,1.0
1773592102.2465208,-0.03573524206876755,-0.07041893154382706,2.475830078125,1.0
1773592102.7466984,-0.03301190212368965,-0.08045928925275803,2.471649169921875,1.0
1773592103.2467434,-0.040918655693531036,-0.08603749424219131,2.469482421875,1.0
1773592103.7469108,-0.044636934995651245,-0.09027571976184845,2.47052001953125,1.0
1773592104.2471833,-0.04555844888091087,-0.09687170386314392,2.46856689453125,1.0
1773592104.7465558,-0.044416557997465134,-0.10377893596887589,2.46258544921875,1.0
1773592105.246263,-0.034137602895498276,-0.09940125793218613,2.4603271484375,1.0
1773592105.7466412,-0.01697736233472824,-0.09297667443752289,2.46063232421875,1.0
1773592106.2472978,-0.008324832655489445,-0.09279060363769531,2.46514892578125,1.0
1773592106.7462492,-0.0012932989047840238,-0.09500530362129211,2.466796875,1.0
1773592107.246356,2.5104658561758697e-05,-0.09567144513130188,2.469390869140625,1.0
1773592107.7465787,-0.0004281307046767324,-0.08066049218177795,2.471435546875,1.0
1773592108.246536,0.004840717650949955,-0.08092092722654343,2.47021484375,1.0
1773592108.7464094,0.01704755611717701,-0.08611143380403519,2.46875,1.0
1773592109.2462606,0.040379077196121216,-0.0859902948141098,2.47003173828125,1.0
1773592109.7462673,0.05383613705635071,-0.0823688730597496,2.4713134765625,1.0
1773592110.2465599,0.05824359878897667,-0.08035671710968018,2.47235107421875,1.0
1773592110.7464619,0.06780123710632324,-0.07523655891418457,2.469024658203125,1.0
1773592111.2462966,0.08078593015670776,-0.06624537706375122,2.469635009765625,1.0
1773592111.7463312,0.08815257996320724,-0.05528740584850311,2.46734619140625,1.0
1773592112.2472677,0.09699215739965439,-0.04303291067481041,2.46868896484375,1.0
1773592112.7462409,0.10390198230743408,-0.025798406451940536,2.472900390625,1.0
1773592113.2462585,0.1033598855137825,-0.012533394619822502,2.47418212890625,1.0
1773592113.7462626,0.09445903450250626,-0.00755747826769948,2.477630615234375,1.0
1773592114.2465208,0.08800501376390457,-0.0023718983866274357,2.48162841796875,1.0
1773592114.7467387,0.07930425554513931,-0.0026412233710289,2.4854736328125,1.0
1773592115.246246,0.07457917928695679,-0.00430716248229146,2.491058349609375,1.0
1773592115.7463932,0.07313396036624908,-0.008983493782579899,2.49359130859375,1.0
1773592116.2464778,0.06566108018159866,-0.01756647415459156,2.493927001953125,1.0
1773592116.746514,0.060818254947662354,-0.018776316195726395,2.498199462890625,1.0
1773592117.246242,0.06066203862428665,-0.01650850661098957,2.498199462890625,1.0
1773592117.7462656,0.05617133155465126,-0.015270405448973179,2.497528076171875,1.0
1773592118.2469025,0.04918641224503517,-0.02499188669025898,2.49749755859375,1.0
1773592118.7464092,0.043506771326065063,-0.02883215993642807,2.49334716796875,1.0
1773592119.2462447,0.04092242568731308,-0.020349843427538872,2.488800048828125,1.0
1773592119.7462466,0.040401261299848557,-0.012199049815535545,2.483612060546875,1.0
1773592120.2468922,0.030508756637573242,-0.014635547064244747,2.481201171875,1.0
1773592120.7462842,0.024533530697226524,-0.01588086597621441,2.484344482421875,1.0
1773592121.2462296,0.014871887862682343,-0.015320287086069584,2.48199462890625,1.0
1773592121.7466445,0.005675078835338354,-0.013472954742610455,2.481170654296875,1.0
1773592122.247034,0.006473900284618139,-0.011388011276721954,2.482086181640625,1.0
1773592122.7462459,0.009951287880539894,-0.006270265206694603,2.479248046875,1.0
1773592123.2462337,0.010860376060009003,0.003728057025000453,2.48077392578125,1.0
1773592123.7461975,0.018006302416324615,0.021465633064508438,2.480987548828125,1.0
1773592124.2462385,0.02390137128531933,0.03953053057193756,2.48126220703125,1.0
1773592124.7464774,0.017352377995848656,0.05221221596002579,2.479766845703125,1.0
1773592125.2469547,0.009002807550132275,0.05741305649280548,2.47955322265625,1.0
1773592125.7461863,0.009373141452670097,0.06709522753953934,2.475738525390625,1.0
1773592126.250417,0.013368298299610615,0.07923165708780289,2.474273681640625,1.0
1773592126.7464108,0.01406337134540081,0.08765777200460434,2.47662353515625,1.0
1773592127.2461538,0.015245441347360611,0.0886988490819931,2.47869873046875,1.0
1773592127.7462754,0.01774343103170395,0.08724705129861832,2.478057861328125,1.0
1773592128.246326,0.017102843150496483,0.07835689187049866,2.481201171875,1.0
1773592128.7462702,0.01499087829142809,0.06888068467378616,2.485137939453125,1.0
1773592129.246299,0.016078883782029152,0.05392685905098915,2.4857177734375,1.0
1773592129.7463462,0.02348141185939312,0.039955608546733856,2.48663330078125,1.0
1773592130.247062,0.03189247474074364,0.03464753180742264,2.487640380859375,1.0
1773592130.7462938,0.039910655468702316,0.02755359373986721,2.487152099609375,1.0
1773592131.2462947,0.0412258505821228,0.017061270773410797,2.48760986328125,1.0
1773592131.7462232,0.05225677415728569,0.017428182065486908,2.488983154296875,1.0
1773592132.2465177,0.056733302772045135,0.00939871184527874,2.48626708984375,1.0
1773592132.7462735,0.05532783269882202,-0.002310833428055048,2.48406982421875,1.0
1773592133.2462637,0.046507276594638824,-1.3870605926058488e-06,2.485443115234375,1.0
1773592133.7463124,0.04296201840043068,-0.001778283854946494,2.484222412109375,1.0
1773592134.2465277,0.040197618305683136,-0.007176354061812162,2.483367919921875,1.0
1773592134.7462683,0.029039578512310982,-0.009982708841562271,2.4849853515625,1.0
1773592135.2463348,0.019553963094949722,-0.00966294202953577,2.486785888671875,1.0
1773592135.746306,0.017282549291849136,-0.010148507542908192,2.4847412109375,1.0
1773592136.2471216,0.011472017504274845,-0.010128096677362919,2.4833984375,1.0
1773592136.7462778,0.007490371819585562,-0.014485731720924377,2.484100341796875,1.0
1773592137.246259,0.007998394779860973,-0.011698885820806026,2.486846923828125,1.0
1773592137.7463174,0.005556898191571236,-0.008286580443382263,2.48773193359375,1.0
1773592138.2468958,-0.011348690837621689,-0.007548341061919928,2.491943359375,1.0
1773592138.7462265,-0.023712188005447388,-0.009123627096414566,2.49603271484375,1.0
1773592139.2462592,-0.0323624312877655,-0.017316173762083054,2.496429443359375,1.0
1773592139.7462707,-0.041100870817899704,-0.023955751210451126,2.49932861328125,1.0
1773592140.2464585,-0.04324996843934059,-0.03265698626637459,2.500244140625,1.0
1773592140.746259,-0.04011622816324234,-0.03560354933142662,2.498931884765625,1.0
1773592141.2462583,-0.03432641923427582,-0.0361231230199337,2.49560546875,1.0
1773592141.7462537,-0.018749041482806206,-0.051782891154289246,2.4935302734375,1.0
1773592142.2466664,-0.006121884100139141,-0.05054348334670067,2.490936279296875,1.0
1773592142.7462199,-0.005461786407977343,-0.04097171872854233,2.48870849609375,1.0
1773592143.246251,-0.0011152253719046712,-0.036835987120866776,2.48681640625,1.0
1773592143.7462904,0.003240950871258974,-0.03104706108570099,2.482147216796875,1.0
1773592144.2466466,0.0004401441547088325,-0.012604333460330963,2.478759765625,1.0
1773592144.746252,-0.0006973113631829619,-0.003762840759009123,2.47894287109375,1.0
1773592145.2462626,0.0056373123079538345,-0.0005548281478695571,2.477142333984375,1.0
1773592145.7462509,0.0073095690459012985,0.007267794106155634,2.477935791015625,1.0
1773592146.246835,0.013315088115632534,0.01269725151360035,2.479034423828125,1.0
1773592146.7462697,0.018645163625478745,0.009810085408389568,2.48114013671875,1.0
1773592147.2464254,0.029379960149526596,0.005909173749387264,2.485107421875,1.0
1773592147.7462258,0.03343098983168602,0.011625216342508793,2.4888916015625,1.0
1773592148.246826,0.036111243069171906,0.014336018823087215,2.4898681640625,1.0
1773592148.7462802,0.027855025604367256,0.012162743136286736,2.49029541015625,1.0
1773592149.24622,0.021371958777308464,0.008123497478663921,2.4913330078125,1.0
1773592149.7462995,0.004536018241196871,-0.005267683882266283,2.488311767578125,1.0
1773592150.2465057,-0.0023426287807524204,-0.012527353130280972,2.487396240234375,1.0
1773592150.746284,0.0002598381252028048,-0.01645832695066929,2.48663330078125,1.0
1773592151.2462163,0.0032062691170722246,-0.031560223549604416,2.484893798828125,1.0
1773592151.7462444,0.004060393199324608,-0.05193638801574707,2.480560302734375,1.0
1773592152.2465854,0.004325066227465868,-0.06106622889637947,2.47900390625,1.0
1773592152.746278,0.007535788230597973,-0.0737142488360405,2.478485107421875,1.0
1773592153.2461765,0.00843385886400938,-0.08973134309053421,2.4779052734375,1.0
1773592153.7462397,0.01321826409548521,-0.09186035394668579,2.47650146484375,1.0
1773592154.2466066,0.01731814816594124,-0.09661098569631577,2.479827880859375,1.0
1773592154.746286,0.02352858893573284,-0.09566918015480042,2.485321044921875,1.0
1773592155.246258,0.031720131635665894,-0.08505506068468094,2.486907958984375,1.0
1773592155.7462215,0.037591345608234406,-0.07909126579761505,2.4857177734375,1.0
1773592156.2468224,0.04267441853880882,-0.07683330774307251,2.48736572265625,1.0
1773592156.7473736,0.03519193455576897,-0.0653129369020462,2.488861083984375,1.0
1773592157.247277,0.028021275997161865,-0.061884064227342606,2.492401123046875,1.0
1773592157.7462816,0.028407633304595947,-0.06380758434534073,2.495819091796875,1.0
1773592158.2464256,0.032890964299440384,-0.06188344210386276,2.495513916015625,1.0
1773592158.746266,0.037130702286958694,-0.06003977358341217,2.49652099609375,1.0
1773592159.2462637,0.03460529446601868,-0.05015973746776581,2.49542236328125,1.0
1773592159.7462943,0.03533262014389038,-0.049160655587911606,2.491363525390625,1.0
1773592160.2465265,0.03786925971508026,-0.05012856796383858,2.490814208984375,1.0
1773592160.7462687,0.04280821979045868,-0.04816155135631561,2.492645263671875,1.0
1773592161.2462478,0.05537762865424156,-0.04528108984231949,2.4932861328125,1.0
1773592161.7463217,0.0642547532916069,-0.03994806110858917,2.49249267578125,1.0
1773592162.247231,0.07262541353702545,-0.03743759170174599,2.490386962890625,1.0
1773592162.7462313,0.07267788797616959,-0.03667626157402992,2.4918212890625,1.0
1773592163.2462966,0.07248083502054214,-0.0371025912463665,2.495819091796875,1.0
1773592163.746277,0.0687771737575531,-0.04017634317278862,2.494537353515625,1.0
1773592164.246689,0.054734643548727036,-0.045624226331710815,2.490692138671875,1.0
1773592164.7462676,0.0369165763258934,-0.04343032464385033,2.48828125,1.0
1773592165.24626,0.020799657329916954,-0.03308425098657608,2.486236572265625,1.0
1773592165.7462597,0.0010461962083354592,-0.021017471328377724,2.4874267578125,1.0
1773592166.2466912,-0.0038650401402264833,-0.01029939390718937,2.48541259765625,1.0
1773592166.7462757,-0.0046999589540064335,-0.0011348610278218985,2.483734130859375,1.0
1773592167.246269,-0.0017655271803960204,-0.0018449645722284913,2.480499267578125,1.0
1773592167.7462788,-0.007402027491480112,-0.0023647490888834,2.476776123046875,1.0
1773592168.246507,-0.026031970977783203,-0.0012281951494514942,2.475616455078125,1.0
1773592168.7462316,-0.046035703271627426,-0.0009785559959709644,2.476409912109375,1.0
1773592169.2462528,-0.06572782248258591,-0.0035355088766664267,2.4783935546875,1.0
1773592169.7462692,-0.08393242210149765,-0.00491709727793932,2.477325439453125,1.0
1773592170.246741,-0.08256525546312332,-0.006733255460858345,2.474578857421875,1.0
1773592170.7462735,-0.08505972474813461,-0.009328157640993595,2.46966552734375,1.0
1773592171.2462375,-0.08689936995506287,-0.013761240988969803,2.469085693359375,1.0
1773592171.7462554,-0.08842527866363525,-0.031001266092061996,2.472442626953125,1.0
1773592172.2467139,-0.08721647411584854,-0.04431149363517761,2.473907470703125,1.0
1773592172.7462816,-0.0838044136762619,-0.048887550830841064,2.47601318359375,1.0
1773592173.246271,-0.07412730902433395,-0.05182459577918053,2.47943115234375,1.0
1773592173.7462723,-0.06767819821834564,-0.04631586745381355,2.484100341796875,1.0
1773592174.2467492,-0.053052593022584915,-0.04115952178835869,2.486907958984375,1.0
1773592174.7462564,-0.03829796612262726,-0.03959355503320694,2.48687744140625,1.0
1773592175.2462614,-0.012767943553626537,-0.029436469078063965,2.48626708984375,1.0
1773592175.7462761,0.005791070871055126,-0.02970033511519432,2.482879638671875,1.0
1773592176.2467856,0.015748893842101097,-0.03694073483347893,2.485107421875,1.0
1773592176.7462745,0.024064844474196434,-0.041712939739227295,2.4893798828125,1.0
1773592177.2462215,0.023917008191347122,-0.04037319868803024,2.49322509765625,1.0
1773592177.7462306,0.03648349270224571,-0.037639085203409195,2.49420166015625,1.0
1773592178.2466066,0.054600052535533905,-0.034816015511751175,2.493194580078125,1.0
1773592178.7464042,0.07836388051509857,-0.01584082841873169,2.49615478515625,1.0
1773592179.246854,0.09480120986700058,0.0041952915489673615,2.498809814453125,1.0
1773592179.7462258,0.11571569740772247,0.016079604625701904,2.50115966796875,1.0
1773592180.246546,0.1326909065246582,0.029181789606809616,2.499114990234375,1.0
1773592180.7473087,0.13191261887550354,0.03719769045710564,2.50164794921875,1.0
1773592181.2461648,0.12521356344223022,0.04361691325902939,2.500762939453125,1.0
1773592181.746448,0.12404357641935349,0.04533598572015762,2.5025634765625,1.0
1773592182.2499616,0.12618260085582733,0.04208414629101753,2.50469970703125,1.0
1773592182.746991,0.1212611272931099,0.03411927819252014,2.5052490234375,1.0
1773592183.247582,0.10418718308210373,0.013288762420415878,2.504730224609375,1.0
1773592183.7461753,0.08239675313234329,0.0055900635197758675,2.50830078125,1.0
1773592184.246721,0.07342339307069778,0.0022415241692215204,2.5115966796875,1.0
1773592184.7462602,0.058923039585351944,-0.004596414044499397,2.51251220703125,1.0
1773592185.2463846,0.04381437972187996,-0.01084315124899149,2.510955810546875,1.0
1773592185.7463038,0.04487849399447441,-0.013383009470999241,2.509063720703125,1.0
1773592186.2467318,0.043634820729494095,-0.021836359053850174,2.509521484375,1.0
1773592186.7462583,0.03503519669175148,-0.029294950887560844,2.509033203125,1.0
1773592187.2462583,0.027877982705831528,-0.03936569765210152,2.507293701171875,1.0
1773592187.7462564,0.021803829818964005,-0.050174813717603683,2.507568359375,1.0
1773592188.2468863,0.021089766174554825,-0.056990306824445724,2.5069580078125,1.0
1773592188.7462769,0.020880501717329025,-0.06218281015753746,2.505523681640625,1.0
1773592189.246269,0.015107017010450363,-0.06356523185968399,2.505645751953125,1.0
1773592189.7463481,0.020175810903310776,-0.06954490393400192,2.503509521484375,1.0
1773592190.2465663,0.018461065366864204,-0.07646112889051437,2.508636474609375,1.0
1773592190.7463472,0.013281292282044888,-0.08321473002433777,2.51055908203125,1.0
1773592191.2462277,-0.00019048080139327794,-0.0882035344839096,2.508697509765625,1.0
1773592191.7462783,-0.004063918720930815,-0.08536101877689362,2.50518798828125,1.0
1773592192.2467484,0.0014800061471760273,-0.08154558390378952,2.50250244140625,1.0
1773592192.7462745,0.015375982969999313,-0.06703530251979828,2.49859619140625,1.0
1773592193.2462614,0.022051043808460236,-0.055665720254182816,2.497406005859375,1.0
1773592193.7462864,0.027920566499233246,-0.043579183518886566,2.49700927734375,1.0
1773592194.2466323,0.029647886753082275,-0.031313393265008926,2.498077392578125,1.0
1773592194.74626,0.03328807279467583,-0.019803745672106743,2.495635986328125,1.0
1773592195.2462695,0.027746306732296944,-0.013329090550541878,2.4947509765625,1.0
1773592195.7464895,0.01498788595199585,-0.009375996887683868,2.4945068359375,1.0
1773592196.2465467,0.00039854683564044535,-0.012877611443400383,2.495086669921875,1.0
1773592196.746387,-0.00517639983445406,-0.022612741217017174,2.492889404296875,1.0
1773592197.2463052,-0.0019290947820991278,-0.033304035663604736,2.49261474609375,1.0
1773592197.746277,-0.00017141799617093056,-0.037769999355077744,2.494598388671875,1.0
1773592198.2466688,0.003146737115457654,-0.05456337332725525,2.494842529296875,1.0
1773592198.7462482,0.006437164265662432,-0.07285445928573608,2.4971923828125,1.0
1773592199.246309,0.013310282491147518,-0.0834086537361145,2.496002197265625,1.0
1773592199.746444,0.0161169171333313,-0.09535954147577286,2.493927001953125,1.0
1773592200.2468903,0.028382420539855957,-0.09848839044570923,2.494964599609375,1.0
1773592200.746423,0.030515698716044426,-0.08948519825935364,2.491943359375,1.0
1773592201.2462602,0.028528543189167976,-0.07907336205244064,2.491607666015625,1.0
1773592201.746377,0.020971497520804405,-0.07291459292173386,2.496551513671875,1.0
1773592202.2473872,0.02025601640343666,-0.07005607336759567,2.495513916015625,1.0
1773592202.7462766,0.025142308324575424,-0.07492286711931229,2.4921875,1.0
1773592203.2464654,0.0231906957924366,-0.0758647695183754,2.492218017578125,1.0
1773592203.7463334,0.015058020129799843,-0.08889701962471008,2.49188232421875,1.0
1773592204.2473524,0.009996769949793816,-0.10032232105731964,2.492706298828125,1.0
1773592204.7464135,0.010485459119081497,-0.10025352984666824,2.489776611328125,1.0
1773592205.2462568,0.011342912912368774,-0.08402319252490997,2.48876953125,1.0
1773592205.7462926,0.012380413711071014,-0.07031518220901489,2.489501953125,1.0
1773592206.2468176,0.023991037160158157,-0.06077459082007408,2.4886474609375,1.0
1773592206.7464616,0.032295793294906616,-0.04427996277809143,2.48681640625,1.0
1773592207.2462354,0.03275713324546814,-0.027250926941633224,2.48590087890625,1.0
1773592207.7461514,0.03181971609592438,-0.003758192528039217,2.486602783203125,1.0
1773592208.2465038,0.028404753655195236,0.023339200764894485,2.48583984375,1.0
1773592208.7463386,0.021676329895853996,0.049902670085430145,2.48529052734375,1.0
1773592209.2462182,0.0078110829927027225,0.06335338205099106,2.4827880859375,1.0
1773592209.746369,-0.0005945187294855714,0.0691399946808815,2.478790283203125,1.0
1773592210.2468185,-0.0060038319788873196,0.08266818523406982,2.475311279296875,1.0
1773592210.7463045,-0.014940032735466957,0.08968082815408707,2.4735107421875,1.0
1773592211.2463589,-0.03299671411514282,0.0838935375213623,2.47454833984375,1.0
1773592211.7467928,-0.04056665301322937,0.0733228400349617,2.476165771484375,1.0
1773592212.2467058,-0.0559225007891655,0.07697320729494095,2.47784423828125,1.0
1773592212.7463179,-0.06019052490592003,0.07930506020784378,2.482757568359375,1.0
1773592213.2464905,-0.06035751849412918,0.07808772474527359,2.4849853515625,1.0
1773592213.7464674,-0.057133276015520096,0.0814218670129776,2.48529052734375,1.0
1773592214.2470484,-0.0620679073035717,0.08049406856298447,2.487060546875,1.0
1773592214.7462769,-0.05987904220819473,0.07139639556407928,2.487396240234375,1.0
1773592215.2462504,-0.04948654770851135,0.04765116423368454,2.482940673828125,1.0
1773592215.746284,-0.033990297466516495,0.025285646319389343,2.48095703125,1.0
